"DateTime","Community","Early users","Employees","Investors","Core Team"
"1970-01-01 00:00:00",37663135.43309213,20764986.629237443,6229495.988771233,7409532.673868869,27442713.606921732
"1970-01-01 00:00:00",38416397.96746726,21180286.265731912,6354085.879719573,7557723.293058527,27991567.75206861
"1970-01-01 00:00:00",39169660.501842394,21595585.902226385,6478675.770667914,7705913.912248183,28540421.89721549
"1970-01-01 00:00:00",39922923.03621754,22010885.538720857,6603265.661616257,7854104.531437841,29089276.042362366
"1970-01-01 00:00:00",40676185.57059267,22426185.17521533,6727855.552564598,8002295.150627498,29638130.187509242
"1970-01-01 00:00:00",41429448.1049678,22841484.811709795,6852445.443512939,8150485.769817153,30186984.33265612
"1970-01-01 00:00:00",42182710.639342934,23256784.448204268,6977035.334461279,8298676.38900681,30735838.477802996
"1970-01-01 00:00:00",42935973.17371807,23672084.084698737,7101625.22540962,8446867.008196468,31284692.622949876
"1970-01-01 00:00:00",43689235.7080932,24087383.72119321,7226215.116357961,8595057.627386123,31833546.76809675
"1970-01-01 00:00:00",44442498.242468335,24502683.357687674,7350805.007306302,8743248.24657578,32382400.913243625
"1970-01-01 00:00:00",45195760.77684347,24917982.99418215,7475394.898254643,8891438.86576544,32931255.058390506
"1970-01-01 00:00:00",45949023.311218604,25333282.63067662,7599984.789202985,9039629.484955095,33480109.203537382
"1970-01-01 00:00:00",46702285.84559374,25748582.26717109,7724574.680151326,9187820.104144752,34028963.34868426
"1970-01-01 00:00:00",47455548.379968874,26163881.903665558,7849164.571099667,9336010.723334407,34577817.493831135
"1970-01-01 00:00:00",48208810.914344005,26579181.540160026,7973754.462048007,9484201.342524063,35126671.63897801
"1970-01-01 00:00:00",48962073.44871914,26994481.1766545,8098344.352996348,9632391.961713722,35675525.78412489
"1970-01-01 00:00:00",49715335.98309427,27409780.813148968,8222934.24394469,9780582.580903377,36224379.92927176
"1970-01-01 00:00:00",50468598.517469406,27825080.449643437,8347524.13489303,9928773.200093035,36773234.07441864
"1970-01-01 00:00:00",51221861.05184454,28240380.086137906,8472114.02584137,10076963.81928269,37322088.21956552
"1970-01-01 00:00:00",51975123.586219676,28655679.722632382,8596703.916789714,10225154.43847235,37870942.3647124
"1970-01-01 00:00:00",52728386.12059481,29070979.35912685,8721293.807738055,10373345.057662005,38419796.50985927
"1970-01-01 00:00:00",53481648.654969946,29486278.99562132,8845883.698686395,10521535.676851662,38968650.655006155
"1970-01-01 00:00:00",54234911.18934508,29901578.63211579,8970473.589634735,10669726.29604132,39517504.800153024
"1970-01-01 00:00:00",54988173.72372021,30316878.268610258,9095063.480583075,10817916.915230976,40066358.9452999
"1970-01-01 00:00:00",55741436.25809534,30732177.90510473,9219653.371531416,10966107.534420632,40615213.090446785
"1970-01-01 00:00:00",56494698.79247047,31147477.5415992,9344243.26247976,11114298.15361029,41164067.235593654
"1970-01-01 00:00:00",57247961.326845616,31562777.17809367,9468833.1534281,11262488.772799946,41712921.38074054
"1970-01-01 00:00:00",58001223.86122075,31978076.81458814,9593423.04437644,11410679.391989604,42261775.525887415
"1970-01-01 00:00:00",58754486.39559588,32393376.451082613,9718012.935324783,11558870.011179259,42810629.671034284
"1970-01-01 00:00:00",59507748.92997101,32808676.087577082,9842602.826273123,11707060.630368918,43359483.81618117
"1970-01-01 00:00:00",60261011.46434615,33223975.724071547,9967192.717221463,11855251.249558574,43908337.961328045
"1970-01-01 00:00:00",61014273.99872128,33639275.36056602,10091782.608169803,12003441.86874823,44457192.10647492
"1970-01-01 00:00:00",61767536.53309641,34054574.99706049,10216372.499118147,12151632.487937886,45006046.2516218
"1970-01-01 00:00:00",62520799.06747154,34469874.63355496,10340962.390066488,12299823.107127544,45554900.39676867
"1970-01-01 00:00:00",63274061.60184667,34885174.27004943,10465552.281014828,12448013.726317199,46103754.54191555
"1970-01-01 00:00:00",64027324.13622182,35300473.9065439,10590142.171963168,12596204.345506858,46652608.68706243
"1970-01-01 00:00:00",64780586.67059695,35715773.543038376,10714732.06291151,12744394.964696513,47201462.83220931
"1970-01-01 00:00:00",65533849.20497208,36131073.17953284,10839321.95385985,12892585.583886173,47750316.97735618
"1970-01-01 00:00:00",66287111.73934721,36546372.81602731,10963911.844808191,13040776.203075828,48299171.12250306
"1970-01-01 00:00:00",67040374.27372235,36961672.452521786,11088501.735756531,13188966.822265483,48848025.26764993
"1970-01-01 00:00:00",67793636.80809748,37376972.08901625,11213091.626704875,13337157.44145514,49396879.41279681
"1970-01-01 00:00:00",68546899.34247261,37792271.72551072,11337681.517653216,13485348.060644796,49945733.55794369
"1970-01-01 00:00:00",69300161.87684776,38207571.36200519,11462271.408601556,13633538.679834455,50494587.70309057
"1970-01-01 00:00:00",70053424.41122289,38622870.99849967,11586861.299549898,13781729.29902411,51043441.84823744
"1970-01-01 00:00:00",70806686.94559802,39038170.634994134,11711451.190498238,13929919.91821377,51592295.993384324
"1970-01-01 00:00:00",71559949.47997315,39453470.27148861,11836041.081446579,14078110.537403425,52141150.13853119
"1970-01-01 00:00:00",72313212.01434828,39868769.90798307,11960630.972394919,14226301.156593082,52690004.28367808
"1970-01-01 00:00:00",73066474.54872341,40284069.544477545,12085220.863343263,14374491.775782738,53238858.42882495
"1970-01-01 00:00:00",73819737.08309855,40699369.18097202,12209810.754291603,14522682.394972395,53787712.57397182
"1970-01-01 00:00:00",74572999.61747368,41114668.81746648,12334400.645239944,14670873.01416205,54336566.7191187
"1970-01-01 00:00:00",75326262.15184881,41529968.45396095,12458990.536188284,14819063.63335171,54885420.864265576
"1970-01-01 00:00:00",76079524.68622395,41945268.09045542,12583580.427136626,14967254.252541365,55434275.00941246
"1970-01-01 00:00:00",76832787.22059909,42360567.72694989,12708170.318084966,15115444.871731022,55983129.15455933
"1970-01-01 00:00:00",77586049.75497422,42775867.363444366,12832760.209033307,15263635.490920678,56531983.299706206
"1970-01-01 00:00:00",78339312.28934935,43191166.99993883,12957350.099981649,15411826.110110335,57080837.44485308
"1970-01-01 00:00:00",79092574.8237245,43606466.6364333,13081939.990929991,15560016.729299994,57629691.58999997
"1970-01-01 00:00:00",79845837.35809962,44021766.27292778,13206529.881878331,15708207.348489651,58178545.73514685
"1970-01-01 00:00:00",80599099.89247476,44437065.90942225,13331119.772826672,15856397.967679307,58727399.88029372
"1970-01-01 00:00:00",81352362.42684989,44852365.54591672,13455709.663775014,16004588.586868964,59276254.025440596
"1970-01-01 00:00:00",82105624.96122502,45267665.18241119,13580299.554723354,16152779.206058621,59825108.17058747
"1970-01-01 00:00:00",82858887.49560016,45682964.81890566,13704889.445671694,16300969.825248279,60373962.31573435
"1970-01-01 00:00:00",83612150.0299753,46098264.45540013,13829479.336620035,16449160.444437934,60922816.46088123
"1970-01-01 00:00:00",84365412.56435043,46513564.0918946,13954069.227568377,16597351.06362759,61471670.6060281
"1970-01-01 00:00:00",85118675.09872556,46928863.72838906,14078659.118516719,16745541.682817247,62020524.75117498
"1970-01-01 00:00:00",85871937.63310069,47344163.364883535,14203249.00946506,16893732.302006904,62569378.896321855
"1970-01-01 00:00:00",86625200.16747582,47759463.00137801,14327838.900413401,17041922.92119656,63118233.04146873
"1970-01-01 00:00:00",87378462.70185095,48174762.63787248,14452428.791361742,17190113.54038622,63667087.18661561
"1970-01-01 00:00:00",88131725.23622608,48590062.274366945,14577018.682310082,17338304.159575872,64215941.331762485
"1970-01-01 00:00:00",88884987.77060121,49005361.91086141,14701608.573258422,17486494.77876553,64764795.476909354
"1970-01-01 00:00:00",89638250.30497636,49420661.54735589,14826198.464206764,17634685.397955187,65313649.62205624
"1970-01-01 00:00:00",90391512.8393515,49835961.18385036,14950788.355155107,17782876.017144848,65862503.76720312
"1970-01-01 00:00:00",91144775.37372664,50251260.820344836,15075378.246103447,17931066.6363345,66411357.91235
"1970-01-01 00:00:00",91898037.90810177,50666560.4568393,15199968.137051787,18079257.25552416,66960212.057496876
"1970-01-01 00:00:00",92651300.4424769,51081860.093333766,15324558.02800013,18227447.874713816,67509066.20264375
"1970-01-01 00:00:00",93404562.97685203,51497159.729828246,15449147.91894847,18375638.493903473,68057920.34779063
"1970-01-01 00:00:00",94157825.51122716,51912459.36632271,15573737.80989681,18523829.113093127,68606774.4929375
"1970-01-01 00:00:00",94911088.04560229,52327759.00281718,15698327.70084515,18672019.732282784,69155628.63808438
"1970-01-01 00:00:00",95664350.57997742,52743058.63931165,15822917.591793492,18820210.351472445,69704482.78323126
"1970-01-01 00:00:00",96417613.11435257,53158358.27580612,15947507.482741835,18968400.970662102,70253336.92837813
"1970-01-01 00:00:00",97170875.6487277,53573657.912300594,16072097.373690175,19116591.589851756,70802191.07352501
"1970-01-01 00:00:00",97924138.18310283,53988957.54879506,16196687.264638517,19264782.209041413,71351045.21867189
"1970-01-01 00:00:00",98677400.71747796,54404257.185289524,16321277.155586857,19412972.82823107,71899899.36381876
"1970-01-01 00:00:00",99430663.2518531,54819556.821784,16445867.046535198,19561163.447420724,72448753.50896564
"1970-01-01 00:00:00",100183925.78622822,55234856.45827847,16570456.937483538,19709354.06661038,72997607.65411252
"1970-01-01 00:00:00",100937188.32060336,55650156.094772935,16695046.82843188,19857544.68580004,73546461.79925938
"1970-01-01 00:00:00",101690450.85497849,56065455.73126741,16819636.71938022,20005735.304989696,74095315.94440627
"1970-01-01 00:00:00",102443713.38935362,56480755.36776187,16944226.610328563,20153925.92417935,74644170.08955315
"1970-01-01 00:00:00",103196975.92372878,56896055.00425636,17068816.501276903,20302116.54336901,75193024.23470002
"1970-01-01 00:00:00",103950238.45810391,57311354.640750825,17193406.392225243,20450307.162558667,75741878.3798469
"1970-01-01 00:00:00",104703500.99247904,57726654.27724529,17317996.283173587,20598497.781748325,76290732.52499379
"1970-01-01 00:00:00",105456763.52685417,58141953.91373976,17442586.174121927,20746688.40093798,76839586.67014067
"1970-01-01 00:00:00",106210026.0612293,58557253.550234236,17567176.065070268,20894879.02012764,77388440.81528753
"1970-01-01 00:00:00",106963288.59560443,58972553.18672871,17691765.956018608,21043069.639317296,77937294.9604344
"1970-01-01 00:00:00",107716551.12997957,59387852.82322317,17816355.846966952,21191260.258506954,78486149.10558128
"1970-01-01 00:00:00",108469813.6643547,59803152.45971764,17940945.737915292,21339450.877696607,79035003.25072818
"1970-01-01 00:00:00",109223076.19872983,60218452.09621211,18065535.628863633,21487641.496886265,79583857.39587505
"1970-01-01 00:00:00",109976338.73310496,60633751.732706584,18190125.519811973,21635832.11607592,80132711.54102191
"1970-01-01 00:00:00",110729601.2674801,61049051.36920105,18314715.410760313,21784022.73526558,80681565.68616879
"1970-01-01 00:00:00",111482863.80185524,61464351.00569552,18439305.301708654,21932213.354455233,81230419.83131567
"1970-01-01 00:00:00",112236126.33623037,61879650.64218999,18563895.192656994,22080403.97364489,81779273.97646256
"1970-01-01 00:00:00",112989388.8706055,62294950.27868447,18688485.083605334,22228594.592834547,82328128.12160942
"1970-01-01 00:00:00",113742651.40498063,62710249.91517893,18813074.97455368,22376785.2120242,82876982.2667563
"1970-01-01 00:00:00",114495913.93935578,63125549.551673405,18937664.865502022,22524975.83121386,83425836.41190319
"1970-01-01 00:00:00",115249176.4737309,63540849.18816788,19062254.756450363,22673166.45040352,83974690.55705005
"1970-01-01 00:00:00",116002439.00810604,63956148.82466234,19186844.647398703,22821357.069593176,84523544.70219694
"1970-01-01 00:00:00",116755701.54248118,64371448.46115682,19311434.538347043,22969547.68878283,85072398.84734382
"1970-01-01 00:00:00",117508964.07685632,64786748.09765129,19436024.429295383,23117738.30797249,85621252.9924907
"1970-01-01 00:00:00",118262226.61123145,65202047.73414575,19560614.320243724,23265928.927162148,86170107.13763757
"1970-01-01 00:00:00",119015489.14560658,65617347.370640226,19685204.211192068,23414119.546351805,86718961.28278443
"1970-01-01 00:00:00",119768751.67998171,66032647.0071347,19809794.102140408,23562310.16554146,87267815.42793132
"1970-01-01 00:00:00",120522014.21435684,66447946.64362916,19934383.99308875,23710500.784731116,87816669.5730782
"1970-01-01 00:00:00",121275276.74873197,66863246.280123636,20058973.88403709,23858691.403920773,88365523.71822508
"1970-01-01 00:00:00",122028539.2831071,67278545.91661811,20183563.77498543,24006882.02311043,88914377.86337194
"1970-01-01 00:00:00",122781801.81748223,67693845.55311258,20308153.66593377,24155072.642300084,89463232.00851882
"1970-01-01 00:00:00",123535064.35185736,68109145.18960704,20432743.55688211,24303263.26148974,90012086.1536657
"1970-01-01 00:00:00",124288326.88623251,68524444.82610151,20557333.447830454,24451453.8806794,90560940.29881258
"1970-01-01 00:00:00",125041589.42060764,68939744.46259598,20681923.338778794,24599644.499869056,91109794.44395946
"1970-01-01 00:00:00",125794851.95498277,69355044.09909046,20806513.229727134,24747835.11905871,91658648.58910632
"1970-01-01 00:00:00",126548114.4893579,69770343.73558491,20931103.120675474,24896025.738248367,92207502.7342532
"1970-01-01 00:00:00",127301377.02373305,70185643.3720794,21055693.01162382,25044216.357438028,92756356.8794001
"1970-01-01 00:00:00",128054639.55810818,70600943.00857387,21180282.90257216,25192406.976627685,93305211.02454697
"1970-01-01 00:00:00",128807902.09248331,71016242.64506835,21304872.7935205,25340597.595817342,93854065.16969384
"1970-01-01 00:00:00",129561164.62685844,71431542.28156282,21429462.68446884,25488788.215007,94402919.31484072
"1970-01-01 00:00:00",130314427.16123357,71846841.91805728,21554052.575417183,25636978.834196657,94951773.4599876
"1970-01-01 00:00:00",131067689.69560872,72262141.55455175,21678642.466365524,25785169.453386314,95500627.60513447
"1970-01-01 00:00:00",131820952.22998385,72677441.19104622,21803232.357313864,25933360.072575968,96049481.75028135
"1970-01-01 00:00:00",132574214.76435898,73092740.82754068,21927822.248262204,26081550.691765625,96598335.89542823
"1970-01-01 00:00:00",133327477.29873411,73508040.46403515,22052412.139210545,26229741.310955282,97147190.0405751
"1970-01-01 00:00:00",134080739.83310924,73923340.10052963,22177002.030158885,26377931.930144936,97696044.18572198
"1970-01-01 00:00:00",134834002.3674844,74338639.7370241,22301591.921107225,26526122.549334593,98244898.33086886
"1970-01-01 00:00:00",135587264.90185952,74753939.37351857,22426181.81205557,26674313.16852425,98793752.47601573
"1970-01-01 00:00:00",136340527.43623465,75169239.01001303,22550771.70300391,26822503.787713908,99342606.62116261
"1970-01-01 00:00:00",137093789.97060978,75584538.6465075,22675361.59395225,26970694.40690356,99891460.76630948
"1970-01-01 00:00:00",137847052.50498492,75999838.28300199,22799951.48490059,27118885.026093222,100440314.91145635
"1970-01-01 00:00:00",138600315.03936005,76415137.91949645,22924541.375848934,27267075.64528288,100989169.05660325
"1970-01-01 00:00:00",139353577.57373518,76830437.55599093,23049131.266797274,27415266.264472537,101538023.20175013
"1970-01-01 00:00:00",140106840.1081103,77245737.19248539,23173721.157745615,27563456.883662194,102086877.34689699
"1970-01-01 00:00:00",140860102.64248547,77661036.82897986,23298311.04869396,27711647.50285185,102635731.49204387
"1970-01-01 00:00:00",141613365.1768606,78076336.46547434,23422900.9396423,27859838.12204151,103184585.63719074
"1970-01-01 00:00:00",142366627.71123573,78491636.1019688,23547490.83059064,28008028.741231166,103733439.78233764
"1970-01-01 00:00:00",143119890.24561086,78906935.73846327,23672080.72153898,28156219.36042082,104282293.92748451
"1970-01-01 00:00:00",143873152.779986,79322235.37495774,23796670.61248732,28304409.979610477,104831148.07263137
"1970-01-01 00:00:00",144626415.31436113,79737535.01145221,23921260.50343566,28452600.598800134,105380002.21777825
"1970-01-01 00:00:00",145379677.84873626,80152834.64794669,24045850.394384,28600791.21798979,105928856.36292513
"1970-01-01 00:00:00",146132940.3831114,80568134.28444114,24170440.28533234,28748981.837179445,106477710.50807202
"1970-01-01 00:00:00",146886202.91748652,80983433.92093562,24295030.176280685,28897172.456369102,107026564.65321888
"1970-01-01 00:00:00",147639465.45186165,81398733.55743009,24419620.067229025,29045363.07555876,107575418.79836576
"1970-01-01 00:00:00",148392727.98623678,81814033.19392456,24544209.958177365,29193553.694748413,108124272.94351263
"1970-01-01 00:00:00",149145990.5206119,82229332.83041903,24668799.849125706,29341744.313938074,108673127.08865951
"1970-01-01 00:00:00",149899253.05498704,82644632.46691349,24793389.740074046,29489934.93312773,109221981.2338064
"1970-01-01 00:00:00",150652515.58936217,83059932.10340796,24917979.631022386,29638125.55231739,109770835.37895326
"1970-01-01 00:00:00",151405778.1237373,83475231.73990245,25042569.521970727,29786316.171507042,110319689.52410014
"1970-01-01 00:00:00",152159040.65811244,83890531.37639691,25167159.412919067,29934506.7906967,110868543.66924702
"1970-01-01 00:00:00",152912303.19248757,84305831.01289138,25291749.30386741,30082697.409886356,111417397.8143939
"1970-01-01 00:00:00",153665565.7268627,84721130.64938584,25416339.19481575,30230888.029076014,111966251.95954077
"1970-01-01 00:00:00",154418828.26123783,85136430.28588031,25540929.08576409,30379078.648265667,112515106.10468765
"1970-01-01 00:00:00",155172090.79561296,85551729.92237478,25665518.97671243,30527269.267455325,113063960.24983452
"1970-01-01 00:00:00",155925353.32998812,85967029.55886926,25790108.867660772,30675459.88664498,113612814.3949814
"1970-01-01 00:00:00",156678615.86436325,86382329.19536373,25914698.758609112,30823650.50583464,114161668.54012828
"1970-01-01 00:00:00",157431878.3987384,86797628.8318582,26039288.649557464,30971841.1250243,114710522.68527518
"1970-01-01 00:00:00",158185140.93311355,87212928.46835268,26163878.540505804,31120031.744213957,115259376.83042206
"1970-01-01 00:00:00",158938403.46748868,87628228.10484716,26288468.431454144,31268222.363403615,115808230.97556892
"1970-01-01 00:00:00",159691666.0018638,88043527.74134162,26413058.322402485,31416412.982593272,116357085.1207158
"1970-01-01 00:00:00",160444928.53623894,88458827.3778361,26537648.213350825,31564603.601782925,116905939.26586267
"1970-01-01 00:00:00",161198191.07061407,88874127.01433057,26662238.104299165,31712794.220972583,117454793.41100956
"1970-01-01 00:00:00",161951453.6049892,89289426.65082502,26786827.995247506,31860984.840162244,118003647.55615643
"1970-01-01 00:00:00",162704716.13936433,89704726.2873195,26911417.886195846,32009175.4593519,118552501.7013033
"1970-01-01 00:00:00",163457978.67373946,90120025.92381397,27036007.77714419,32157366.078541555,119101355.84645018
"1970-01-01 00:00:00",164211241.2081146,90535325.56030844,27160597.66809253,32305556.69773121,119650209.99159706
"1970-01-01 00:00:00",164964503.74248973,90950625.19680291,27285187.55904087,32453747.31692087,120199064.13674395
"1970-01-01 00:00:00",165717766.27686486,91365924.83329737,27409777.44998921,32601937.936110526,120747918.28189081
"1970-01-01 00:00:00",166471028.81124,91781224.46979184,27534367.34093755,32750128.55530018,121296772.42703769
"1970-01-01 00:00:00",167224291.34561512,92196524.10628632,27658957.23188589,32898319.174489837,121845626.57218456
"1970-01-01 00:00:00",167977553.87999025,92611823.74278079,27783547.12283423,33046509.793679494,122394480.71733144
"1970-01-01 00:00:00",168730816.4143654,93027123.37927526,27908137.013782576,33194700.412869148,122943334.86247832
"1970-01-01 00:00:00",169484078.94874054,93442423.01576972,28032726.904730916,33342891.032058805,123492189.00762519
"1970-01-01 00:00:00",170237341.48311567,93857722.6522642,28157316.795679256,33491081.651248462,124041043.15277207
"1970-01-01 00:00:00",170990604.0174908,94273022.28875867,28281906.686627597,33639272.27043812,124589897.29791895
"1970-01-01 00:00:00",171743866.55186594,94688321.92525314,28406496.577575937,33787462.88962778,125138751.4430658
"1970-01-01 00:00:00",172497129.08624107,95103621.56174761,28531086.468524277,33935653.508817434,125687605.5882127
"1970-01-01 00:00:00",173250391.6206162,95518921.19824207,28655676.359472618,34083844.12800709,126236459.73335958
"1970-01-01 00:00:00",174003654.15499133,95934220.83473654,28780266.250420958,34232034.74719675,126785313.87850645
"1970-01-01 00:00:00",174756916.68936646,96349520.471231,28904856.1413693,34380225.366386406,127334168.02365333
"1970-01-01 00:00:00",175510179.2237416,96764820.10772549,29029446.032317642,34528415.98557606,127883022.16880019
"1970-01-01 00:00:00",176263441.75811672,97180119.74421996,29154035.923265982,34676606.60476571,128431876.31394708
"1970-01-01 00:00:00",177016704.29249185,97595419.38071442,29278625.814214323,34824797.22395537,128980730.45909396
"1970-01-01 00:00:00",177769966.82686698,98010719.01720889,29403215.705162663,34972987.84314503,129529584.60424083
"1970-01-01 00:00:00",178523229.36124212,98426018.65370336,29527805.596111003,35121178.462334685,130078438.7493877
"1970-01-01 00:00:00",179276491.89561725,98841318.29019783,29652395.487059344,35269369.08152434,130627292.89453457
"1970-01-01 00:00:00",180029754.42999238,99256617.9266923,29776985.378007684,35417559.700714,131176147.03968146
"1970-01-01 00:00:00",180783016.96436754,99671917.56318678,29901575.268956035,35565750.319903664,131725001.18482836
"1970-01-01 00:00:00",181536279.49874267,100087217.19968125,30026165.159904376,35713940.93909332,132273855.32997523
"1970-01-01 00:00:00",182289542.03311783,100502516.83617572,30150755.050852716,35862131.55828298,132822709.47512211
"1970-01-01 00:00:00",183042804.56749296,100917816.4726702,30275344.941801056,36010322.177472636,133371563.620269
"1970-01-01 00:00:00",183796067.1018681,101333116.10916467,30399934.832749397,36158512.79666229,133920417.76541586
"1970-01-01 00:00:00",184549329.63624322,101748415.74565914,30524524.723697737,36306703.41585195,134469271.91056272
"1970-01-01 00:00:00",185302592.17061836,102163715.3821536,30649114.61464608,36454894.0350416,135018126.05570963
"1970-01-01 00:00:00",186055854.7049935,102579015.01864807,30773704.50559442,36603084.65423126,135566980.2008565
"1970-01-01 00:00:00",186809117.23936862,102994314.65514255,30898294.39654276,36751275.273420915,136115834.34600335
"1970-01-01 00:00:00",187562379.77374375,103409614.29163702,31022884.2874911,36899465.89261057,136664688.49115023
"1970-01-01 00:00:00",188315642.30811888,103824913.92813149,31147474.178439442,37047656.51180023,137213542.6362971
"1970-01-01 00:00:00",189068904.842494,104240213.56462595,31272064.069387782,37195847.13098989,137762396.781444
"1970-01-01 00:00:00",189822167.37686914,104655513.20112042,31396653.960336123,37344037.750179544,138311250.9265909
"1970-01-01 00:00:00",190575429.91124427,105070812.8376149,31521243.851284463,37492228.369369194,138860105.07173774
"1970-01-01 00:00:00",191328692.4456194,105486112.47410937,31645833.742232807,37640418.98855885,139408959.2168846
"1970-01-01 00:00:00",192081954.97999454,105901412.11060384,31770423.633181147,37788609.60774851,139957813.3620315
"1970-01-01 00:00:00",192835217.51436967,106316711.7470983,31895013.524129488,37936800.226938166,140506667.5071784
